text,span,label,ordinal
"Great laptop for school, easy to use for beginners in the household.",use,positive,0
"4) Laptop still did not work, blue screen within a week...",work,negative,0
"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.",speakers,negative,0
"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges,negative,0
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,programs,positive,0
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,negative,0
If this is an improvement in Customer Service then I would hate too see what it was before!,Customer Service,negative,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs,positive,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Keynote,neutral,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Pages,neutral,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Numbers,neutral,0
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",expense,negative,0
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,positive,0
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",components,positive,0
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,positive,0
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,positive,1
"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",cd drive,negative,0
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,price,positive,0
"Unfortunately, Apple's quality has continued to slide.",quality,negative,0
I believe that the quality of a mac is worth the price.,quality,positive,0
I believe that the quality of a mac is worth the price.,price,positive,0
sometimes you will be moving your finger and the pointer will not even move.,pointer,negative,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,positive,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,positive,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,positive,0
"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",life span,negative,0
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,positive,0
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",looks,positive,0
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",feel,positive,0
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",my toshiba feature,positive,0
The layout of the MacBook is horrible and confusing;,layout,negative,0
