text,span,label,ordinal
"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",edges,negative,0
"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",incase shells,positive,0
"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",shipping,negative,0
"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",repair center,neutral,0
I should have checked this before I installed my applications.,applications,neutral,0
"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",DVD burner,negative,0
"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",power supply,negative,0
Had some trouble finding a case that it would fit in.,case,negative,0
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,keyboard,negative,0
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,keyboard functions,negative,0
Comes with iMovie;,iMovie,positive,0
COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,SERVICE FACILITY,negative,0
"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",buttons,negative,0
Not even safe mode boots.,safe mode,negative,0
"This is an over-sized, 18-inch laptop.",18-inch,negative,0
I had to pay $100 for a universal charger for this cheap $300 laptop.,universal charger,negative,0
The powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.,powerpoint,positive,0
1.You can not change your desktop background (window's 7 starter does NOT support that function).,desktop background,negative,0
1.You can not change your desktop background (window's 7 starter does NOT support that function).,window's 7 starter,negative,0
1.You can not change your desktop background (window's 7 starter does NOT support that function).,function,negative,0
"Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.",IT support technicians,negative,0
"As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).",customer service center,negative,0
The screen gets smeary and dusty very quickly and it's very noticeable.,screen,negative,0
"It is a REAL touchpad, not the toy I saw in other brands.",touchpad,positive,0
"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",depot,neutral,0
"The screen is huge and coloful, but no LED backlighting.",screen,positive,0
"In all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.",sized,neutral,0
"  Worse, for the price I could get a *netbook* that outperforms this machine.",price,negative,0
It had most of the features and all of the power that I wanted to replace my desktop machine.,features,positive,0
It had most of the features and all of the power that I wanted to replace my desktop machine.,power,positive,0
It did not have all the features I expected it to have.,features,negative,0
